Date,Sentence,Prediction,sentimentScore
2015-07-22,Daily Report: Apple’s ‘Amazing Quarter’ Isn’t Good Enough for Wall Street,negative,-0.9335005879402161
2015-07-22,"Also, how to move documents and photos to a new computer after switching to Windows 10.",neutral,0.025679610669612885
2015-07-22,Keeping Dictation on a Mac Private,neutral,-0.02172313630580902
2015-07-22,"Some technology pundits have declared the device a flop, but Apple has a history of using incremental improvements to make its products indispensable.",neutral,-0.23885028064250946
2015-07-22,"In Apple Watch Debut, Signs of a Familiar Path to Success",positive,0.6687453389167786
2015-07-22,"Spotify’s deal with Beatport will also bring programming from the dozens of music festivals around the world operated by Beatport’s parent company, SFX Entertainment.",positive,0.753093421459198
2015-07-22,Spotify Gains Access to Beatport Music and Videos,positive,0.8862283229827881
2015-07-23,"Some technology pundits have declared the device a flop, but Apple has a history of using incremental improvements to make its products indispensable.",neutral,-0.23885028064250946
2015-07-23,Daily Report: Sales of Apple Watch Suggest a Familiar Path to Success,positive,0.5982193946838379
2015-07-24,And how to get iTunes on a PC play over Bluetooth speakers.,neutral,0.016895562410354614
2015-07-24,Taking Stock of a Hard Drive’s Files,neutral,-0.025951482355594635
2015-07-30,The streaming service tweeted Thursday that a Prince track called “Stare” was available “just for Spotify fans.” The performer began pulling most of his music from streaming services this month.,neutral,-0.21484358608722687
2015-07-30,New Prince Single Released on Spotify,neutral,0.04903746023774147
2015-07-30,"Brian X. Chen, The Times’s consumer technology expert, explains why smartphone companies are so interested in what their products are doing to us.",neutral,0.006751192733645439
2015-07-30,Addicted to Your Smartphone?,neutral,-0.29308271408081055
2015-07-30,The Company That Made It Would Like You to Think So.,neutral,0.027163539081811905
2015-07-30,"Zhou Qunfei, founder of Lens Technology, has come to define a new class of female entrepreneurs in China who have built their wealth from scratch.",neutral,0.1368829309940338
2015-07-30,How a Chinese Billionaire Built Her Fortune,neutral,0.08270495384931564
2015-08-06,"The executive, Eddy Cue, said he was “thrilled” with the early results for the streaming service, which was introduced on June 30.",positive,0.8186104893684387
2015-08-06,"Apple Music Attracts 11 Million Users in Trial Period, Executive Says",neutral,0.3562676012516022
2015-08-07,"Recovering discarded photos before they are gone for good, and shutting down misbehaving applications.",neutral,-0.283468097448349
2015-08-07,Digging for Trashed Pictures in Mac’s Photos App,negative,-0.4776770770549774
2015-08-08,"Two technology journalists from The New York Times discuss the week’s developments, including parental-leave policies in Silicon Valley.",neutral,-0.07374324649572372
2015-08-08,Farhad and Mike’s Week in Review: Netflix’s Not So ‘Unlimited’ Benefits,neutral,0.04299608990550041
2015-08-11,"Nebia, a start-up that has developed a water-conserving shower head, already has funding from Silicon Valley’s top brass, including Apple chief executive Timothy D. Cook.",neutral,0.4668150544166565
2015-08-11,"Nebia, a Shower Head Start-Up, Receives Funding From Timothy Cook of Apple",neutral,0.14268022775650024
2015-08-11,"The pharmacy chain is the latest retailer to accept the mobile payments, which involve little more than waving a phone to conduct a transaction.",neutral,0.340932697057724
2015-08-11,"In a Shift, Rite Aid to Accept Apple and Google Mobile Payments",positive,0.6179134845733643
2015-08-12,"Turning off the default motion tracking function, defending against PC scams and requesting order history reports from Amazon.",neutral,0.011112157255411148
2015-08-12,Stopping the iPhone Step Counter,neutral,-0.2933792471885681
2015-08-13,"Samsung, trying to stay ahead of the competition, announced two big-screen Galaxy phones and a mobile-payments system.",neutral,0.2721329629421234
2015-08-13,Samsung Introduces New Phones and Mobile Payments System,neutral,0.3235950171947479
2015-08-14,"In this aging bull market, investors are showing signs of a sea change in their attitudes.",neutral,0.2098277360200882
2015-08-14,Doubt Starts Chipping Away at the Market’s Mind-Set,negative,-0.5541213750839233
2015-08-16,"“Compton: A Soundtrack” had 25 million streams worldwide in its first week on Apple’s new service, but is expected to open in second place in the United States.",negative,-0.2645159661769867
2015-08-16,New Dr. Dre Album Serves as a Test for Apple Music,neutral,0.27333250641822815
2015-08-19,How to protect from a vulnerability by which Android devices could be compromised by malicious code.,neutral,0.003114575520157814
2015-08-19,"Also, figuring out the iOS step counter.",neutral,0.039645493030548096
2015-08-19,Conquering Android’s Stagefright Bug,neutral,0.07036226242780685
2015-08-24,"The chief executive of Apple said business was booming in China, where the company has long laid the groundwork to reap big sales.",positive,0.8812358975410461
2015-08-24,Apple Stock Reacts After Tim Cook Email Praises China Sales,negative,-0.6536815166473389
2015-08-25,"On some days, market psychology can count for more than long-term fundamentals, pushing panicked investors to sell.",negative,-0.7808780670166016
2015-08-25,Advisers Work to Calm Fearful Investors,neutral,-0.2956114411354065
2015-08-25,The sudden and rapid sell-off across global markets has caught many on Wall Street off guard.,negative,-0.9253491759300232
2015-08-25,A Stock Market Rout in a Month That Hedge Funds Would Sooner Forget,negative,-0.6175670623779297
2015-08-25,"If the market doesn’t start to turn around soon, all the giant fund-raising rounds may be in limbo — as well as the life of some of today’s start-ups.",negative,-0.597824215888977
2015-08-25,Daily Report: What a Hiccup in Start-Up Land Might Look Like,neutral,-0.12912140786647797
2015-08-26,"The early audience-building of both users and developers is crucial for Microsoft, and the early results look encouraging.",positive,0.8803775310516357
2015-08-26,The Appeal of Free: 75 Million Users Download Windows 10 in First Month,neutral,0.06746107339859009
2015-08-26,"Microsoft collects personal data on users of Windows 10, but privacy controls can be adjusted.",neutral,-0.08724959194660187
2015-08-26,Staying Private in Windows 10,neutral,-0.001633375883102417
2015-08-26,Facebook is wading into the increasingly crowded field of digital personal assistants with a new offering called M.,neutral,0.04966527968645096
2015-08-26,Facebook Tests a Digital Assistant for Its Messaging App,neutral,0.03718215599656105
2015-08-27,The investment bank joins a long list of counterfeits that includes Apple stores and British villages.,neutral,0.018179846927523613
2015-08-27,"They’re easy to mock, but they show an ingenuity and pluck that could be powerful.",neutral,0.12284814566373825
2015-08-27,A Fake Goldman Sachs Underlines a Real Chinese Strength,negative,-0.4100198447704315
2015-08-28,Mr. Rogers’s departure comes as a surprise; the music streaming service he led began only two months ago.,neutral,-0.07525181025266647
2015-08-28,"Ian Rogers, Apple Music Executive, Is Leaving Company",neutral,-0.21365807950496674
2015-08-28,"How to see if a Mac has been infected and what to do about it; plus, changing uppercase to lowercase, and vice versa, in Microsoft Word.",neutral,0.01899578981101513
2015-08-28,Protecting Your Mac From Malware and Viruses,neutral,-0.03940553218126297
2015-08-29,"Reports of Amazon layoffs, a new digital assistant service and artificial intelligence in general.",neutral,-0.34293505549430847
2015-08-29,Farhad and Mike’s Week in Tech: Facebook Assistant,neutral,-0.06885610520839691
2015-09-01,"Mr. Rogers, whose departure last week was a surprise to many, will be chief digital officer at the luxury brands company.",neutral,0.010339360684156418
2015-09-01,Former Apple Music Executive Ian Rogers Moves to LVMH,neutral,-0.02363133430480957
2015-09-03,"Also look for a review of apps for Windows 10, ahead of the presentation of the newest iPhone next week.",neutral,0.029087375849485397
2015-09-03,"This Week, Sizing Up Smartphone Plans",neutral,0.41424113512039185
2015-09-04,"At Apple’s product event on Wednesday, it is expected to introduce a TV device with more capabilities as the company seeks a bigger presence in homes.",positive,0.6326076984405518
2015-09-04,"With a Revamped Apple TV, Company Hopes to Camp in Your Home",neutral,0.3675295114517212
2015-09-04,"How to get your Windows 10 operating system to recognize a printer; plus, the Internet speed necessary for smooth high-definition streaming on Apple TV.",neutral,0.027992386370897293
2015-09-04,Coaxing a Printer to Work With Windows 10,neutral,0.05193452537059784
2015-09-05,The online marketplace will now allow its Prime members to download some movies and TV shows to iOS and Android devices to watch programming offline.,neutral,0.15247035026550293
2015-09-05,Mike and Quentin’s Week in Tech: Amazon’s Offline Game Changer,neutral,0.05654296278953552
2015-09-06,"This week, China will report on its economy, Puerto Rico may strike a deal to restructure its debt, and Stephen Colbert will start on CBS’s “The Late Show.”",neutral,0.0746040791273117
2015-09-06,"Apple Unveils New Products, and Stephen Colbert Returns to Late Night",neutral,0.12642347812652588
2015-09-06,"Vying for a spot in living rooms, Apple — which is expected to announce its new system on Wednesday — may have a tough time luring gamers who use an Xbox One or PlayStation.",negative,-0.911359429359436
2015-09-06,"New Apple TV Is Said to Focus on Games, Challenging Traditional Consoles",neutral,0.3138824701309204
2015-09-07,"Young sports fans are increasingly drawn to a digital parallel world where videos of skateboarding, snowboarding, surfing and other “action sports” dominate.",neutral,0.09382369369268417
2015-09-07,"For Online Sports Videos, the Action Is No Longer on the Field",neutral,-0.06308682262897491
2015-09-08,The efforts to paint Steve Jobs as either hero or villain miss a larger truth: He can be both and still be worthy of acclaim.,neutral,-0.00900568813085556
2015-09-08,"Decoding Steve Jobs, in Life and on Film",neutral,0.025026530027389526
2015-09-08,"Apple is holding a product event this Wednesday that is set to be the talk of the tech world, as the company once again mixes new products with theater.",neutral,0.2280285358428955
2015-09-08,"Daily Report: It’s All Apple, All Week",neutral,0.01379278115928173
2015-09-08,"These organizations thrived in the 1980s and ’90s and were the backbone of Apple’s faithful, but for some members, the tech giant’s success has been hard to reconcile.",neutral,0.07010573893785477
2015-09-08,"Mac User Groups Fade in Number and Influence, but Devotees Press On",negative,-0.5476700067520142
2015-09-09,"The tech world has focused mostly on news related to China so far this week, with the main tech news event — Apple’s unveiling of new products — set to take place on Wednesday.",neutral,-0.008596867322921753
2015-09-09,Daily Report: China Asserts Tech Presence; Apple Shows Off New Products,positive,0.7952574491500854
2015-09-09,Apple used haptic technology in its watch to deliver notifications by tapping on a user’s wrist.,neutral,-0.07171793282032013
2015-09-09,"Now tech firms are finding more ways to, as one researcher said, let “people feel things that aren’t actually there.”",neutral,0.2586902379989624
2015-09-09,The Future of Touch Beyond Apple Watch,neutral,0.05699790269136429
2015-09-09,Apple has made some small but marked improvements to its mobile operating system.,positive,0.8102478384971619
2015-09-09,What You Need to Know About iOS 9,neutral,0.03473566472530365
2015-09-09,"The company is about to release its next mobile operating system, offering better battery life and a smarter Siri.",positive,0.8485590815544128
2015-09-09,Test Driving Apple’s iOS 9,neutral,0.05586685985326767
2015-09-09,"The smartphone, and the larger 6S Plus variant, took center stage at Apple’s product announcement event, but a bigger iPad and a beefed-up Apple TV had turns in the spotlight.",positive,0.41229695081710815
2015-09-09,"Apple Unveils iPhone 6S, and Breaks Own Taboos With Other Offerings",neutral,-0.2496732622385025
2015-09-09,"In San Francisco, Apple’s chief executive, Timothy D. Cook, called the new iPhone 6s and 6s Plus “the most advanced smartphones in the world.”",positive,0.6672782897949219
2015-09-09,Apple Executives Demonstrate New iPhones,neutral,0.1557231992483139
2015-09-09,"Unlike other tech devices that have become commodities, Apple’s iPhone remains in demand as both a highly useful item and a status symbol.",positive,0.6771038770675659
2015-09-09,Apple’s iPhone Keeps Going Its Own Way,neutral,0.07865546643733978
2015-09-09,"A reporter offers first impressions of the coming iPhone, iPad and Apple TV.",neutral,0.045968107879161835
2015-09-09,Hands-On Experience With Apple’s New Devices,neutral,0.2275104969739914
2015-09-10,"Here’s what stood out from Apple’s product event on Wednesday, and a flavor of what happens when you get up close to some of the upgraded gadgets.",neutral,0.03125222399830818
2015-09-10,Daily Report: What Stood Out From Apple’s Product Event,neutral,0.05915264040231705
2015-09-10,"The world’s richest tech company introduced new iPhones, an overhauled Apple TV and a jumbo-size iPad on Wednesday.",positive,0.7183226943016052
2015-09-10,An Apple Kind of Week,neutral,0.016801320016384125
2015-09-10,Here are our responses to reader queries about the new Apple devices introduced at a company event on Wednesday.,neutral,0.041002217680215836
2015-09-10,Answers to Questions About Apple’s New Products,neutral,0.046477869153022766
2015-07-22,"The aircraft maker still beat analysts’ expectations by posting an 11 percent rise in revenue, to $24.5 billion.",positive,0.903748631477356
2015-07-22,Boeing Lowers Profit Outlook on Tanker Charge in 2nd Quarter,negative,-0.9524760842323303
2015-07-11,A pet project from Joe DiPietro.,neutral,0.03590378910303116
2015-07-11,A Game for Cats,neutral,0.05569618195295334
2015-07-26,A new generation of companies is applying mathematical models to determine if you will pay back a loan or stay in a job.,neutral,-0.004243617877364159
2015-07-26,Do they judge you more fairly than people do?,neutral,-0.19796952605247498
2015-07-26,Using Algorithms to Determine Character,neutral,0.0005113519728183746
2015-07-20,Public lighting that dials into the Internet of Things could use billions of fixtures to collect data about things as diverse as traffic congestion and a shopper in the cereal aisle.,neutral,-0.03105544112622738
2015-07-20,"A Light Bulb Goes On, Over the Mall",neutral,0.03549087047576904
2015-09-05,The online marketplace will now allow its Prime members to download some movies and TV shows to iOS and Android devices to watch programming offline.,neutral,0.15247035026550293
2015-09-05,Mike and Quentin’s Week in Tech: Amazon’s Offline Game Changer,neutral,0.05654296278953552
2015-07-03,"Remoteness and environmental concerns piled costs on the Gorgon liquefied natural gas project, just as energy prices slumped.",negative,-0.9456048011779785
2015-07-03,Logistics and Lizards Disrupt Chevron’s Project Off Australia,negative,-0.9144415855407715
2015-07-16,"The major oil companies did not bid, and only two blocks were successfully auctioned.",neutral,0.01655389741063118
2015-07-16,Mexico Auctions Oil Blocks in Attempt to Increase Production,neutral,0.2700434625148773
2015-07-31,Declining oil and natural gas prices contributed to the companies’ disappointing second-quarter results.,negative,-0.9513537883758545
2015-07-31,Exxon and Chevron Report Worst Quarterly Results of Current Decade,negative,-0.9420583248138428
2015-08-14,"The technology that unlocked the oil in shale fields produced a boom to Karnes County, Tex., but the economy there is cooling fast.",neutral,0.15070569515228271
2015-08-14,Low Oil Prices Pose Threat to Texas Fracking Bonanza,negative,-0.7612379193305969
2015-09-04,The ruling is the latest step in a 13-year legal battle over the contamination of a rain forest in Ecuador.,negative,-0.5538572072982788
2015-09-04,Court Says Chevron Can Be Pursued in Canada Over Ecuadorean Damage,neutral,0.08082904666662216
2015-07-02,Disney movies have proved surprisingly successful at influencing what people name their babies.,positive,0.7200435400009155
2015-07-02,"After ‘Frozen,’ a Baby Boomlet of Elsas",neutral,-0.2432672679424286
2015-07-11,"Interest in “The Force Awakens,” due in theaters in December, is already so extreme that Disney knows its safest option is to hold back.",negative,-0.7195302248001099
2015-07-11,Promoters of Coming ‘Star Wars’ Film Have a Delicate Dance at Comic-Con,neutral,0.01109083741903305
2015-07-15,"The company’s resort, its first in mainland China, represents a major bet on westernized leisure travel and an effort to stoke sales of Disney products.",positive,0.8370711803436279
2015-07-15,"Shanghai Disney Plans Unveiled: Big on ‘Pirates,’ but No Space Mountain",neutral,0.05169729143381119
2015-07-23,"The bloc, which opened the investigation in January 2014, said the companies prevented consumers from gaining access to content outside Sky UK’s licensed territory of Britain and Ireland.",negative,-0.8824980854988098
2015-07-23,E.U.,neutral,0.04360159859061241
2015-07-23,Opens Antitrust Case Against Major U.S. Studios and Sky UK,neutral,-0.09228479862213135
2015-08-02,"After Comcast bought NBCUniversal four years ago, it surprised some by not only hanging onto the company’s theme parks, but investing heavily in their expansion.",positive,0.731134831905365
2015-08-02,"Comcast Invests by the Billion in Theme Parks, Hogwarts and All",neutral,0.03980805352330208
2015-08-04,"Disney’s quarterly results reflected the shifting fortunes of its TV and movie businesses, as cable properties like ESPN took more of a back seat to consumer products.",neutral,0.2712365388870239
2015-08-04,"Despite 5% Increase, Disney Revenue Disappoints Analysts",negative,-0.9486318826675415
2015-08-05,"Shares in Comcast, Time Warner, 21st Century Fox, CBS, Viacom, Discovery and AMC Networks all were down, with some plunging by as much as 12 percent in midday trading.",negative,-0.9605372548103333
2015-08-05,"Disney, Time Warner and Other Media Shares Fall as Investors Worry About TV’s Future",negative,-0.9311639070510864
2015-08-15,"John Lasseter, Disney’s top animation executive, told fans about a coming musical version of “Jack and the Beanstalk”; “Moana,” about the adventures of a Pacific Island princess; and “Toy Story 4.”",neutral,0.1041552722454071
2015-08-15,Disney Announces Its Coming Slate of Animated Films at D23 Expo,neutral,0.07807770371437073
2015-08-15,After Disney’s aggressive overseas investment — which gave Universal an opening in the United States — Disney announced expensive plans for “Star Wars”-themed expansions at its California and Florida resorts.,positive,0.7133861780166626
2015-08-15,"Disney Bulks Up Theme Parks, as Universal Gains Ground",positive,0.5654997825622559
2015-08-26,The company will use its Maker Studios unit and ABC News in an ambitious international promotion of characters and toys from the coming film.,neutral,0.24062220752239227
2015-08-26,Big Push by Disney on ‘Star Wars’ Merchandise,positive,0.5052397847175598
2015-08-31,"This week automakers are expected to report healthy sales of new vehicles, Samsung plans to introduce another smartwatch and the Labor Department will report the latest data on hiring and unemployment.",positive,0.7690662145614624
2015-08-31,"Car Sales, Samsung’s New Smartwatch, and the Jobs Report",neutral,-0.02350122667849064
2015-09-02,"The amicable departure will probably occur next summer, after the July release of “The BFG,” according to people briefed on the matter.",neutral,-0.07796473801136017
2015-09-02,Spielberg’s DreamWorks Studio Expected to End Distribution Pact With Disney,negative,-0.4677111804485321
2015-09-03,"The BB-8, a small, round robot that rolls along at the touch of a smartphone, is one of hundreds of toys related to the next “Star Wars” film.",neutral,0.03482929244637489
2015-09-03,BB-8 Droid Offers Hint of Coming Crush of ‘Star Wars’ Toys,neutral,0.20664089918136597
2015-09-04,"Streams of tired but excited devotees lined up for “Force Friday,” as the store openings were called, to buy products tied to an upcoming film.",neutral,0.12297054380178452
2015-09-04,‘Star Wars’ Fans Flock to Midnight Store Openings for New Toys,neutral,-0.013027563691139221
2015-09-04,Hundreds of toys are hitting the market in a huge marketing push for the coming “Star Wars” movie.,neutral,0.4140595495700836
2015-09-04,This interactive Yoda doll from Spin Master ($180) says it will teach children to be a Jedi.,neutral,0.11046011000871658
2015-09-04,"Yoda, as a Toy",neutral,0.00044038891792297363
2015-09-07,"Ticket sales at North American cinemas rose 10 percent, to $4.48 billion, this summer.",positive,0.9243965148925781
2015-09-07,But it was a lopsided victory for the studios.,positive,0.8010310530662537
2015-09-07,The Crowding-Out Effect of Gargantuan Movies,neutral,-0.32864755392074585
2015-07-01,The move against a sale to Electrolux is the latest sign of tougher antitrust scrutiny in Washington.,negative,-0.3913625180721283
2015-07-01,Justice Department Sues to Block G.E.,negative,-0.7390522360801697
2015-07-01,Appliance Deal,neutral,0.04136257991194725
2015-07-17,Although G.E.,neutral,-0.05564427748322487
2015-07-17,"reported a net loss of $1.36 billion for the quarter, operating profit from its industrial business grew 5 percent.",positive,0.9325063228607178
2015-07-17,General Electric Reports Rise in Industrial Profit,positive,0.5332204103469849
2015-07-20,Public lighting that dials into the Internet of Things could use billions of fixtures to collect data about things as diverse as traffic congestion and a shopper in the cereal aisle.,neutral,-0.03105544112622738
2015-07-20,"A Light Bulb Goes On, Over the Mall",neutral,0.03549087047576904
2015-08-05,The investment of $500 million annually signals the importance of the so-called Internet of Things to the future of manufacturing.,positive,0.5217721462249756
2015-08-05,G.E.,neutral,0.0415060818195343
2015-08-05,Plans App Store for Gears of Industry,neutral,0.028747623786330223
2015-08-05,Requiring companies to compare the chief executive’s compensation with that of employees could further stoke a debate over income inequality.,negative,-0.8296600580215454
2015-08-05,S.E.C.,neutral,0.030168529599905014
2015-08-05,Approves Rule on C.E.O.,neutral,0.37444913387298584
2015-08-05,Pay Ratio,neutral,-0.00807110220193863
2015-08-11,"The restructuring could fund world-changing research, but only so long as the underlying business remains a cash cow.",neutral,0.1946958601474762
2015-08-11,"Is the New Google More Like Berkshire Hathaway, General Electric or AT&T?",neutral,0.022721290588378906
2015-08-11,"General Electric announced on Tuesday that it would sell its Healthcare Financial Services business to Capital One for about $9 billion, continuing a campaign to refocus its business.",neutral,0.05398103967308998
2015-08-11,G.E.,neutral,0.0415060818195343
2015-08-11,Continues Sell-Off With Health Care Lending Business,negative,-0.8544602990150452
2015-08-13,"The Wall Street bank is acquiring $16 billion in customer deposits from GE Capital Bank, which General Electric is shedding to focus on its industrial business.",neutral,0.09216493368148804
2015-08-13,Goldman Expands Retail Banking by Taking On GE Capital’s Deposits,positive,0.6203382015228271
2015-08-14,The Wall Street firm is buying an online banking platform and $16 billion of deposits from GE Capital with hopes of attracting more customers.,positive,0.7680932283401489
2015-08-14,But there are two problems.,negative,-0.47395801544189453
2015-08-14,Goldman Courts Risk With Expansion of Its Deposit Base,positive,0.8847968578338623
2015-09-01,"The businesses, which are being sold as General Electric moves away from banking, have a book value of about $1.8 billion.",neutral,0.0029725953936576843
2015-09-01,GE Capital’s Australian Units Said to Be Receiving Final Bids From 3,neutral,0.23639950156211853
2015-09-08,"After months of negotiations to allay European Union competition concerns, General Electric will now be able to acquire the prized French energy business.",positive,0.8796879649162292
2015-09-08,G.E.,neutral,0.0415060818195343
2015-09-08,Gets European Regulators’ Approval to Buy Alstom Power Unit,positive,0.6440961956977844
2015-09-10,"The industrial conglomerate, already moving to shed its huge lending arm, is trying to become even smaller.",negative,-0.48851099610328674
2015-09-10,G.E.,neutral,0.0415060818195343
2015-09-10,to Seek Sale of Its Asset Management Arm,neutral,0.01410822756588459
2015-07-22,"The deal for Interline Brands, a supplier of maintenance and repair products, is expected to bolster Home Depot’s sales to the professional market.",positive,0.9348418712615967
2015-07-22,Home Depot to Buy Interline Brands for $1.6 Billion in Cash,neutral,0.060126613825559616
2015-08-07,"If we don’t deal with income inequality, we’ll face intolerable taxes or social unrest.",negative,-0.8178088068962097
2015-08-07,"Capitalists, Arise: We Need to Deal With Income Inequality",neutral,0.030898652970790863
2015-08-17,"This week, some of the nation's biggest retailers report earnings, the Federal Reserve will publish an account of its July meeting, and Greece must make a critical repayment.",neutral,-0.2036462128162384
2015-08-17,"Retailer Earnings, Fed Minutes and Greek Debt",neutral,-0.08790633082389832
2015-07-02,The chief executive is using Ms. James’s departure as an opportunity to make sweeping organizational changes.,neutral,0.4238658547401428
2015-07-02,"Renée James, President of Intel, Is Leaving the Company",negative,-0.44875195622444153
2015-07-15,"The chip maker’s quarterly net income was even with a year ago, even though revenue fell.",negative,-0.5196089148521423
2015-07-15,"Intel Earnings Surpass Forecasts, Driven by Data Centers",negative,-0.5918288230895996
2015-08-24,An expected $100 million in funding to be directed to cloud-computing software and a related start-up reflects the company’s view of its own future.,neutral,0.1366419643163681
2015-08-24,Intel to Invest Heavily in Software That Enhances Cloud-Computing Capabilities,positive,0.7273743152618408
2015-09-09,"The high school competition counts among its past competitors eight Nobel Prize winners, along with chief executives, university professors and award-winning scientists.",neutral,0.0415448322892189
2015-09-09,Intel to End Sponsorship of Science Talent Search,negative,-0.7572421431541443
2015-09-09,"The tech world has focused mostly on news related to China so far this week, with the main tech news event — Apple’s unveiling of new products — set to take place on Wednesday.",neutral,-0.008596867322921753
2015-09-09,Daily Report: China Asserts Tech Presence; Apple Shows Off New Products,positive,0.7952574491500854
2015-07-02,"The tentative settlement covers suits filed by Alabama, Florida, Louisiana, Mississippi and Texas, as well as the federal government.",neutral,0.04431440308690071
2015-07-02,BP to Pay $18.7 Billion for Deepwater Horizon Oil Spill,neutral,0.0366850420832634
2015-07-02,"NBC and Univision dropped the beauty pageant, citing Mr. Trump’s comments about immigrants.",negative,-0.9221537113189697
2015-07-02,Reelz to Show Donald Trump’s Miss USA Pageant,neutral,0.0003727152943611145
2015-07-17,"Tony Hsieh, C.E.O.",neutral,0.03901996463537216
2015-07-17,"of Zappos, is on an uphill mission to remake the company’s culture by banning the boss.",neutral,-0.37051519751548767
2015-07-17,"At Zappos, Pushing Shoes and a Vision",neutral,0.032947711646556854
2015-07-22,The proposed approval order outlines conditions that would benefit consumers by increasing competition in the broadband market.,positive,0.7750347852706909
2015-07-22,AT&T’s Bid for DirecTV Advances With Conditional Approval Order by F.C.C.,positive,0.6989232897758484
2015-07-22,Chief,neutral,0.031997859477996826
2015-07-22,"The transaction would bolster St. Jude Medical’s business in treating treat heart failures by adding products and technologies, the company said.",positive,0.8857953548431396
2015-07-22,St. Jude Medical to Buy Thoratec for $3.4 Billion,neutral,0.025248641148209572
2015-07-30,Republicans who would cheer the end of the bank see the failure to reauthorize it before the August recess as a near guarantee of success.,negative,-0.43391144275665283
2015-07-30,Outlook for the Ex-Im Bank Dims as Congress Departs,negative,-0.5761414766311646
2015-08-07,"The debate broke previous records for primary debates, and is the ninth-most viewed cable program ever, according to Nielsen.",positive,0.7507907152175903
2015-08-07,The top eight were college football games broadcast on ESPN.,neutral,0.0271413903683424
2015-08-07,Republican Debate Draws 24 Million Viewers,neutral,0.008099928498268127
2015-08-12,"Reckitt Benckiser, the owner of the Durex brand of condoms and lubricants, will be required to license the brand to a competitor in Britain for eight years.",neutral,-0.06274648010730743
2015-08-12,British Regulator Approves Sale of K-Y to Reckitt Benckiser,positive,0.6090816259384155
2015-08-18,The Securities and Exchange Commission accused the bank of doling out three internships to appease officials at a Middle Eastern sovereign wealth fund.,negative,-0.9156326055526733
2015-08-18,Bank of New York Mellon Settles Bribery Case Over Interns,negative,-0.831155002117157
2015-08-24,"Can you unravel this three-dimensional puzzle by the artist and computer scientist, Ellie Baker?",neutral,0.029493950307369232
2015-08-24,Ellie Baker and the Seamstress’s Conundrum,neutral,-0.010104827582836151
